Type de mission;Code type de mission;Mission;Code mission;Programme;Code programme;Action;Code action;Sous-action;Code sous-action;Autorisations d'engagement;Crédits de paiement
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Gestion financière de l'État hors fiscalité;05;Garantie du risque exportateur;0;779840188;779840188
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Gestion des pensions;06;Garantie du risque exportateur;0;63359589;63359589
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Gestion financière du secteur public local hors fiscalité;07;Garantie du risque exportateur;0;1364860564;1364860564
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Gestion des fonds déposés;08;Garantie du risque exportateur;0;59706356;59706356
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Soutien;09;Garantie du risque exportateur;0;1770770011;1770770011
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économiques et financières;218;Etat-major et politiques transversales;01;Garantie du risque exportateur;0;335997956;335997956
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économiques et financières;218;Expertise, audit, évaluation et contrôle;02;Garantie du risque exportateur;0;71773074;71773074
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économiques et financières;218;Prestations d'appui et support;05;Garantie du risque exportateur;0;455800539;455800539
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économiques et financières;218;Pilotage des finances publiques et projets interministériels;07;Garantie du risque exportateur;0;168607166;168607166
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Surveillance douanière des flux de personnes et de marchandises et lutte contre la grande fraude douanière.;01;Garantie du risque exportateur;0;464092130;464092130
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Préservation de la sécurité et de la sûreté de l'espace national et européen;03;Garantie du risque exportateur;0;178864884;178864884
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Promotion des échanges internationaux et qualité du dédouanement;04;Garantie du risque exportateur;0;256605561;256605561
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Fiscalité douanière, énergétique et environnementale;05;Garantie du risque exportateur;0;331303181;331303181
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Soutien des services opérationnels;06;Garantie du risque exportateur;0;323597994;323597994
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Entretien des bâtiments de l'État;309;Contrôles réglementaires;02;Garantie du risque exportateur;0;8098767;8098767
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Entretien des bâtiments de l'État;309;Audits, expertises, diagnostics;03;Garantie du risque exportateur;0;3374486;3374486
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Entretien des bâtiments de l'État;309;Maintenance préventive;04;Garantie du risque exportateur;0;30127414;30127414
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Entretien des bâtiments de l'État;309;Maintenance corrective;05;Garantie du risque exportateur;0;12148151;12148151
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Entretien des bâtiments de l'État;309;Travaux lourds - Mise en conformité et remise en état;06;Garantie du risque exportateur;0;81230637;81230637
Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Accueil des étrangers primo arrivants;11;Garantie du risque exportateur;0;14644043;14644043
Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Actions d'accompagnement des étrangers en situation régulière;12;Garantie du risque exportateur;0;24708000;24708000
Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Accès à la nationalité française;14;Garantie du risque exportateur;0;1204515;1204515
Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Accompagnement des réfugiés;15;Garantie du risque exportateur;0;20575900;20575900
Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Accompagnement du plan de traitement des foyers de  travailleurs migrants;16;Garantie du risque exportateur;0;9237000;9237000
Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;Circulation des étrangers et politique des visas;01;Garantie du risque exportateur;0;560000;560000
Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;Garantie de l'exercice du droit d'asile;02;Garantie du risque exportateur;0;533300000;533300000
Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;Lutte contre l'immigration irrégulière;03;Garantie du risque exportateur;0;76624082;76624082
Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;Soutien;04;Garantie du risque exportateur;0;22778730;22778730
Budget général;1;Justice;JA;Accès au droit et à la justice;101;Aide juridictionnelle;01;Garantie du risque exportateur;0;336728794;336728794
Budget général;1;Justice;JA;Accès au droit et à la justice;101;Développement de l'accès au droit et du réseau judiciaire de proximité;02;Garantie du risque exportateur;0;7000000;7000000
Budget général;1;Justice;JA;Accès au droit et à la justice;101;Aide aux victimes;03;Garantie du risque exportateur;0;19384250;19384250
Budget général;1;Justice;JA;Accès au droit et à la justice;101;Médiation familiale et espaces de rencontre;04;Garantie du risque exportateur;0;3250000;3250000
Budget général;1;Justice;JA;Accès au droit et à la justice;101;Indemnisation des avoués;05;Garantie du risque exportateur;0;0;0
Budget général;1;Justice;JA;Administration pénitentiaire;107;Garde et contrôle des personnes placées sous main de justice;01;Garantie du risque exportateur;0;2324572085;2324572085
Budget général;1;Justice;JA;Administration pénitentiaire;107;Accueil et accompagnement des personnes placées sous main de justice;02;Garantie du risque exportateur;0;990918770;990918770
Budget général;1;Justice;JA;Administration pénitentiaire;107;Soutien et formation;04;Garantie du risque exportateur;0;283710907;283710907
Budget général;1;Justice;JA;Justice judiciaire;166;Traitement et jugement des contentieux civils;01;Garantie du risque exportateur;0;946666746;946666746
Budget général;1;Justice;JA;Justice judiciaire;166;Conduite de la politique pénale et jugement des affaires pénales;02;Garantie du risque exportateur;0;1003643952;1003643952
Budget général;1;Justice;JA;Justice judiciaire;166;Cassation;03;Garantie du risque exportateur;0;48057815;48057815
Budget général;1;Justice;JA;Justice judiciaire;166;Enregistrement des décisions judiciaires;05;Garantie du risque exportateur;0;10626589;10626589
Budget général;1;Justice;JA;Justice judiciaire;166;Soutien;06;Garantie du risque exportateur;0;971081726;971081726
Budget général;1;Justice;JA;Justice judiciaire;166;Formation;07;Garantie du risque exportateur;0;112783971;112783971
Budget général;1;Justice;JA;Justice judiciaire;166;Support à l'accès au droit et à la justice;08;Garantie du risque exportateur;0;26869904;26869904
Budget général;1;Justice;JA;Protection judiciaire de la jeunesse;182;Mise en oeuvre des décisions judiciaires;01;Garantie du risque exportateur;0;667475873;667475873
Budget général;1;Justice;JA;Protection judiciaire de la jeunesse;182;Soutien;03;Garantie du risque exportateur;0;102388928;102388928
Budget général;1;Justice;JA;Protection judiciaire de la jeunesse;182;Formation;04;Garantie du risque exportateur;0;31027230;31027230
Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;État major;01;Garantie du risque exportateur;0;10258424;10258424
Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Activité normative;02;Garantie du risque exportateur;0;23333410;23333410
Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Évaluation, contrôle, études et recherche;03;Garantie du risque exportateur;0;16482254;16482254
Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Gestion de l'administration centrale;04;Garantie du risque exportateur;0;95588485;95588485
Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Action informatique ministérielle;09;Garantie du risque exportateur;0;194049327;194049327
Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Action sociale ministérielle;10;Garantie du risque exportateur;0;35031544;35031544
Budget général;1;Justice;JA;Conseil supérieur de la magistrature;335;Conseil supérieur de la magistrature;01;Garantie du risque exportateur;0;3482363;3482363
Budget général;1;Médias, livre et industries culturelles;MA;Presse;180;Relations financières avec l'AFP;01;Garantie du risque exportateur;0;127476239;127476239
Budget général;1;Médias, livre et industries culturelles;MA;Presse;180;Aides à la presse;02;Garantie du risque exportateur;0;128754707;128754707
Budget général;1;Médias, livre et industries culturelles;MA;Contribution à l'audiovisuel et à la diversité radiophonique;313;France Télévisions;01;Garantie du risque exportateur;0;40533358;40533358
Budget général;1;Médias, livre et industries culturelles;MA;Contribution à l'audiovisuel et à la diversité radiophonique;313;Soutien à l'expression radiophonique locale;10;Garantie du risque exportateur;0;29000000;29000000
Budget général;1;Médias, livre et industries culturelles;MA;Livre et industries culturelles;334;Livre et lecture;01;Garantie du risque exportateur;0;246584593;246584593
Budget général;1;Médias, livre et industries culturelles;MA;Livre et industries culturelles;334;Industries culturelles;02;Garantie du risque exportateur;0;15906383;15906383
Budget général;1;Médias, livre et industries culturelles;MA;Livre et industries culturelles;334;Soutien aux médias de proximité;03;Garantie du risque exportateur;0;1500000;1500000
Budget général;1;Médias, livre et industries culturelles;MA;Livre et industries culturelles;334;Compagnie internationale de radio et télévision (CIRT);04;Garantie du risque exportateur;0;1650000;1650000
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Logement;01;Garantie du risque exportateur;0;247600000;247600000
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Aménagement  du territoire;02;Garantie du risque exportateur;0;144174103;144174103
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Continuité territoriale;03;Garantie du risque exportateur;0;42460689;42460689
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Sanitaire, social, culture, jeunesse et sports;04;Garantie du risque exportateur;0;17750000;17750000
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Collectivités territoriales;06;Garantie du risque exportateur;0;198998365;198998365
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Insertion économique et coopération régionales;07;Garantie du risque exportateur;0;1000000;1000000
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Fonds exceptionnel d'investissement;08;Garantie du risque exportateur;0;40000000;40000000
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Appui à l'accès aux financements bancaires;09;Garantie du risque exportateur;0;26581393;26581393
Budget général;1;Outre-mer;OA;Emploi outre-mer;138;Soutien aux entreprises;01;Garantie du risque exportateur;0;1111233258;1111233258
Budget général;1;Outre-mer;OA;Emploi outre-mer;138;Aide à l'insertion et à la qualification professionnelle;02;Garantie du risque exportateur;0;247384656;247384656
Budget général;1;Outre-mer;OA;Emploi outre-mer;138;Pilotage des politiques des outre-mer;03;Garantie du risque exportateur;0;2444763;2444763
Budget général;1;Politique des territoires;PA;Impulsion et coordination de la politique d'aménagement du territoire;112;Attractivité économique et compétitivité des territoires;01;Garantie du risque exportateur;0;86841090;86841090
Budget général;1;Politique des territoires;PA;Impulsion et coordination de la politique d'aménagement du territoire;112;Développement solidaire et équilibré des territoires;02;Garantie du risque exportateur;0;85021657;85021657
Budget général;1;Politique des territoires;PA;Impulsion et coordination de la politique d'aménagement du territoire;112;Instruments de pilotage et d'étude;04;Garantie du risque exportateur;0;43301796;43301796
Budget général;1;Politique des territoires;PA;Politique de la ville;147;Actions territorialisées et Dispositifs spécifiques de la politique de la ville;01;Garantie du risque exportateur;0;346974000;346974000
Budget général;1;Politique des territoires;PA;Politique de la ville;147;Revitalisation économique et emploi;02;Garantie du risque exportateur;0;57637123;57637123
Budget général;1;Politique des territoires;PA;Politique de la ville;147;Stratégie, ressources et évaluation;03;Garantie du risque exportateur;0;32559910;32559910
Budget général;1;Politique des territoires;PA;Politique de la ville;147;Rénovation urbaine et amélioration du cadre de vie;04;Garantie du risque exportateur;0;0;0
Budget général;1;Politique des territoires;PA;Interventions territoriales de l'État;162;Eau - Agriculture en Bretagne;02;Garantie du risque exportateur;0;5146979;5146979
Budget général;1;Politique des territoires;PA;Interventions territoriales de l'État;162;Programme exceptionnel d'investissements en faveur de la Corse;04;Garantie du risque exportateur;0;13416050;13416050
Budget général;1;Politique des territoires;PA;Interventions territoriales de l'État;162;Plan gouvernemental sur le Marais Poitevin - Poitou Charentes;06;Garantie du risque exportateur;0;1441551;1441551
Budget général;1;Politique des territoires;PA;Interventions territoriales de l'État;162;Plan chlordécone en Martinique et en Guadeloupe;08;Garantie du risque exportateur;0;2076244;2076244
Budget général;1;Pouvoirs publics;PB;Présidence de la République;501;Présidence de la République;01;Garantie du risque exportateur;0;100000000;100000000
Budget général;1;Pouvoirs publics;PB;Assemblée nationale;511;Assemblée nationale;01;Garantie du risque exportateur;0;517890000;517890000
Budget général;1;Pouvoirs publics;PB;Sénat;521;Sénat;01;Garantie du risque exportateur;0;323584600;323584600
Budget général;1;Pouvoirs publics;PB;Sénat;521;Jardin du Luxembourg;02;Garantie du risque exportateur;0;0;0
Budget général;1;Pouvoirs publics;PB;Sénat;521;Musée du Luxembourg;03;Garantie du risque exportateur;0;0;0
Budget général;1;Pouvoirs publics;PB;Conseil constitutionnel;531;Conseil constitutionnel;01;Garantie du risque exportateur;0;9920462;9920462
Budget général;1;Pouvoirs publics;PB;Haute Cour;532;Haute Cour;01;Garantie du risque exportateur;0;0;0
Budget général;1;Pouvoirs publics;PB;Cour de justice de la République;533;Cour de justice de la République;01;Garantie du risque exportateur;0;861500;861500
Budget général;1;Pouvoirs publics;PB;La Chaîne parlementaire;541;La Chaîne parlementaire - Assemblée nationale;01;Garantie du risque exportateur;0;16641162;16641162
Budget général;1;Pouvoirs publics;PB;La Chaîne parlementaire;541;Public Sénat;02;Garantie du risque exportateur;0;18848000;18848000
Budget général;1;Pouvoirs publics;PB;Indemnités des représentants français au Parlement européen;542;Indemnités des représentants français au Parlement européen;01;Garantie du risque exportateur;0;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Enseignement supérieur et recherche agricoles;142;Enseignement supérieur;01;Garantie du risque exportateur;0;298390062;298390062
Budget général;1;Recherche et enseignement supérieur;RA;Enseignement supérieur et recherche agricoles;142;Recherche, développement et transfert de technologie;02;Garantie du risque exportateur;0;35565858;35565858
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Formation initiale et continue du baccalauréat à la licence;01;Garantie du risque exportateur;0;2932137874;2932137874
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Formation initiale et continue de niveau master;02;Garantie du risque exportateur;0;2389312420;2389312420
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Formation initiale et continue de niveau doctorat;03;Garantie du risque exportateur;0;350633996;350633996
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Établissements d'enseignement privés;04;Garantie du risque exportateur;0;78895852;78895852
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Bibliothèques et documentation;05;Garantie du risque exportateur;0;431322171;431322171
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Diffusion des savoirs et musées;13;Garantie du risque exportateur;0;102629699;102629699
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Immobilier;14;Garantie du risque exportateur;0;1297278034;1297278034
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Pilotage et support du programme;15;Garantie du risque exportateur;0;1509856782;1509856782
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Recherche;17;Garantie du risque exportateur;0;3814686201;3814686201
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Pilotage et animation;01;Garantie du risque exportateur;0;152040551;152040551
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Agence nationale de la recherche;02;Garantie du risque exportateur;0;585143447;585143447
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches interdisciplinaires et transversales;11;Garantie du risque exportateur;0;62723819;62723819
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Diffusion, valorisation et transfert des connaissances et des technologies;12;Garantie du risque exportateur;0;149007118;149007118
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Grandes infrastructures de recherche;13;Garantie du risque exportateur;0;234451000;234451000
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Moyens généraux et d'appui à la recherche;14;Garantie du risque exportateur;0;780091706;780091706
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches scientifiques et technologiques en sciences de la vie et de la santé;15;Garantie du risque exportateur;0;1214455936;1214455936
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches scientifiques et technologiques en sciences et techniques de l'information;16;Garantie du risque exportateur;0;983255119;983255119
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches scientifiques et technologiques dans le domaine de l'énergie;17;Garantie du risque exportateur;0;601500872;601500872
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches scientifiques et technologiques dans le domaine de l'environnement;18;Garantie du risque exportateur;0;1096521501;1096521501
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches scientifiques et technologiques en sciences humaines et sciences sociales;19;Garantie du risque exportateur;0;405095431;405095431
Budget général;1;Recherche et enseignement supérieur;RA;Recherche culturelle et culture scientifique;186;Recherche culturelle;01;Garantie du risque exportateur;0;8825133;8825133
Budget général;1;Recherche et enseignement supérieur;RA;Recherche culturelle et culture scientifique;186;Culture scientifique et technique;03;Garantie du risque exportateur;0;114303322;114303322
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine de l'énergie;10;Garantie du risque exportateur;0;629998981;629998981
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine de l'énergie;10;Commissariat à l'énergie atomique et aux énergies alternatives (CEA);1;498666061;498666061
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine de l'énergie;10;IFP Energies nouvelles (IFPEN);2;130854805;130854805
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine de l'énergie;10;Gestion des matières et déchets radioactifs : CNE - reprise des sources;3;478115;478115
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine des risques;11;Gestion des matières et déchets radioactifs : CNE - reprise des sources;0;180905873;180905873
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine des risques;11;Institut national de l'environnement industriel et des risques (INERIS);1;6417264;6417264
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine des risques;11;Institut de radioprotection et de sûreté nucléaire (IRSN);2;174488609;174488609
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine des transports, de la construction et de l'aménagement;12;Institut de radioprotection et de sûreté nucléaire (IRSN);0;101939538;101939538
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine des transports, de la construction et de l'aménagement;12;Institut français des sciences et technologies des transports, de laménagement et des réseaux (IFSTTAR);1;86560749;86560749
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche dans le domaine des transports, de la construction et de l'aménagement;12;Centre scientifique et technique du bâtiment (CSTB);3;15378789;15378789
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche partenariale dans le développement et l'aménagement durable;13;Centre scientifique et technique du bâtiment (CSTB);0;1561650;1561650
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche partenariale dans le développement et l'aménagement durable;13;Agence nationale chargée de la sécurité sanitaire de l'alimentation, de l'environnement et du travail (ANSES);1;1561650;1561650
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche partenariale dans le développement et l'aménagement durable;13;Agence de l'environnement et de la maîtrise de l'énergie (ADEME);2;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche partenariale dans le développement et l'aménagement durable;13;Recherche en matière de transport (PREDIT);4;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche partenariale dans le développement et l'aménagement durable;13;Construction (PREBAT, C2D2, RGCU);5;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche partenariale dans le développement et l'aménagement durable;13;Urbanisme et territoire (PUCA, MUTS);6;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche partenariale dans le développement et l'aménagement durable;13;Changement global (GMES, adaptation au changement climatique);7;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche partenariale dans le développement et l'aménagement durable;13;Risque, santé, environnement;8;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche partenariale dans le développement et l'aménagement durable;13;Biodiversité;9;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche partenariale dans le développement et l'aménagement durable;13;Innovation et prospective dans le domaine du développement et de l'aménagement durable;10;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche et développement dans le domaine de l'aéronautique civile;14;Innovation et prospective dans le domaine du développement et de l'aménagement durable;0;74383134;74383134
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche et développement dans le domaine de l'aéronautique civile;14;Recherches en amont;1;59665448;59665448
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche et développement dans le domaine de l'aéronautique civile;14;Subventions à des organismes de recherche;2;128000;128000
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche et développement dans le domaine de l'aéronautique civile;14;Equipementier;3;14589686;14589686
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche et développement dans le domaine de l'aéronautique civile;14;Avions;4;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche et développement dans le domaine de l'aéronautique civile;14;Moteurs;5;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Recherche et développement dans le domaine de l'aéronautique civile;14;Hélicoptères;6;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;190;Charges nucléaires de long terme des installations du CEA;15;Hélicoptères;0;419000000;419000000
Budget général;1;Recherche et enseignement supérieur;RA;Recherche duale (civile et militaire);191;Recherche duale en sciences du vivant;01;Hélicoptères;0;7630000;7630000
Budget général;1;Recherche et enseignement supérieur;RA;Recherche duale (civile et militaire);191;Recherche duale en sciences et techniques de l'information et de la communication;02;Hélicoptères;0;6299000;6299000
Budget général;1;Recherche et enseignement supérieur;RA;Recherche duale (civile et militaire);191;Recherche duale dans le domaine aérospatial;03;Hélicoptères;0;152756714;152756714
Budget général;1;Recherche et enseignement supérieur;RA;Recherche duale (civile et militaire);191;Autres recherches et développements technologiques duaux;04;Hélicoptères;0;13389031;13389031
Budget général;1;Recherche et enseignement supérieur;RA;Recherche et enseignement supérieur en matière économique et industrielle;192;Organismes de formation supérieure et de recherche;01;Hélicoptères;0;321832265;321832265
Budget général;1;Recherche et enseignement supérieur;RA;Recherche et enseignement supérieur en matière économique et industrielle;192;Soutien et diffusion de l'innovation technologique;02;Hélicoptères;0;345100755;345100755
Budget général;1;Recherche et enseignement supérieur;RA;Recherche et enseignement supérieur en matière économique et industrielle;192;Soutien de la recherche industrielle stratégique;03;Hélicoptères;0;125000000;125000000
Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Développement de la technologie spatiale au service de la science;01;Hélicoptères;0;183135306;183135306
Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Développement de la technologie spatiale au service de l'observation de la terre;02;Hélicoptères;0;278835828;278835828
Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Développement de la technologie spatiale au service de la recherche en sciences de l'information et de la communication;03;Hélicoptères;0;118332836;118332836
Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Maîtrise de l'accès à l'espace;04;Hélicoptères;0;512833447;512833447
Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Maîtrise des technologies orbitales et de l'innovation technologique;05;Hélicoptères;0;222140219;222140219
Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Moyens généraux et d'appui à la recherche;06;Hélicoptères;0;83873401;83873401
Budget général;1;Recherche et enseignement supérieur;RA;Recherche spatiale;193;Développement des satellites de météorologie;07;Hélicoptères;0;42568853;42568853
Budget général;1;Recherche et enseignement supérieur;RA;Vie étudiante;231;Aides directes;01;Hélicoptères;0;2114680638;2114680638
Budget général;1;Recherche et enseignement supérieur;RA;Vie étudiante;231;Aides indirectes;02;Hélicoptères;0;274980387;274980387
Budget général;1;Recherche et enseignement supérieur;RA;Vie étudiante;231;Santé des étudiants et activités associatives, culturelles et sportives;03;Hélicoptères;0;60468212;60468212
Budget général;1;Recherche et enseignement supérieur;RA;Vie étudiante;231;Pilotage et animation du programme;04;Hélicoptères;0;91514224;91514224
Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Versements au fonds spécial de retraite de la caisse autonome nationale de sécurité sociale dans les mines;01;Hélicoptères;0;1293463659;1293463659
Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Régime de retraite de la SEITA;02;Hélicoptères;0;160620000;160620000
Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Caisse des retraites de l'Imprimerie nationale;03;Hélicoptères;0;0;0
Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Caisse des retraites des régies ferroviaires d'outre-mer;04;Hélicoptères;0;2422230;2422230
Budget général;1;Régimes sociaux et de retraite;RB;Régimes de retraite des mines, de la SEITA et divers;195;Versements liés à la liquidation de l'ORTF;07;Hélicoptères;0;280000;280000
