Type de mission;Code type de mission;Mission;Code mission;Programme;Code programme;Action;Code action;Sous-action;Code sous-action;Autorisations d'engagement;Crédits de paiement
Budget général;1;Écologie, développement et mobilité durables;TA;Service public de l'énergie;345;Soutien à la cogénération;03;;;691467824;691467824
Budget général;1;Écologie, développement et mobilité durables;TA;Service public de l'énergie;345;Frais de support;05;;;87238970;87238970
Budget général;1;Écologie, développement et mobilité durables;TA;Service public de l'énergie;345;Médiateur de l'énergie;06;;;4796000;4796000
Budget général;1;Écologie, développement et mobilité durables;TA;Service public de l'énergie;345;Fermeture de la centrale de Fessenheim;07;;;0;0
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Commerce, artisanat et services;02;;;57422031;54454830
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Actions en faveur des entreprises industrielles;03;;;246254324;248480272
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Développement des télécommunications, des postes et de la société de l'information;04;;;196978000;176978000
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Développement international des entreprises et attractivité du territoire;07;;;153889558;154889558
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Expertise, conseil et inspection;08;;;18784703;18807229
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Régulation des communications électroniques et des postes (ARCEP);13;;;53575779;27045779
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Mise en oeuvre du droit de la concurrence (Autorité de la concurrence);15;;;21656498;21656498
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Régulation concurrentielle des marchés;16;;;71965264;72165058
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Protection économique du consommateur;17;;;115165741;115470465
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Sécurité du consommateur;18;;;43517023;43637837
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Financement des entreprises;20;;;48000000;48000000
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Développement du tourisme;21;;;742643;1846026
Budget général;1;Économie;DB;Développement des entreprises et régulations;134;Economie sociale et solidaire;22;;;150000;0
Budget général;1;Économie;DB;Statistiques et études économiques;220;Infrastructure statistique;01;;;134935546;133342596
Budget général;1;Économie;DB;Statistiques et études économiques;220;Information sur les entreprises et synthèses économiques;02;;;56433634;56124524
Budget général;1;Économie;DB;Statistiques et études économiques;220;Information démographique et sociale;03;;;70948280;70033567
Budget général;1;Économie;DB;Statistiques et études économiques;220;Pilotage et soutien;05;;;142622470;136124814
Budget général;1;Économie;DB;Statistiques et études économiques;220;Action régionale;06;;;54885397;54756378
Budget général;1;Économie;DB;Statistiques et études économiques;220;Formation initiale;07;;;4957469;4957469
Budget général;1;Économie;DB;Stratégie économique et fiscale;305;Définition et mise en oeuvre de la politique économique et financière de la France dans le cadre national, international et européen;01;;;332320309;332320309
Budget général;1;Économie;DB;Stratégie économique et fiscale;305;Développement international de l'économie française;02;;;85782622;85782622
Budget général;1;Économie;DB;Stratégie économique et fiscale;305;Elaboration de la législation fiscale;03;;;16632214;16632214
Budget général;1;Économie;DB;Plan 'France Très haut débit';343;Réseaux d'initiative publique;01;;;208000000;0
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Agriculture et environnement;01;;;900000;900000
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Soutien au domaine social, logement, santé;02;;;38290000;38290000
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Financement des entreprises et industrie;03;;;1400000;1400000
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Développement international de l'économie française;04;Assurance-crédit;01;0;0
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Développement international de l'économie française;04;Assurance-prospection;02;32000000;32000000
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Développement international de l'économie française;04;Garantie de change;03;1000000;1000000
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Développement international de l'économie française;04;Garantie du risque économique;04;0;0
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Développement international de l'économie française;04;Garanties de taux d'intérêt Natixis;05;0;0
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Développement international de l'économie française;04;Garantie du risque exportateur;06;30000000;30000000
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Autres garanties;05;;;500000;500000
Budget général;1;Engagements financiers de l'État;EB;Charge de la dette et trésorerie de l'État (crédits évaluatifs);117;Dette;01;;;40235000000;40235000000
Budget général;1;Engagements financiers de l'État;EB;Charge de la dette et trésorerie de l'État (crédits évaluatifs);117;Trésorerie;03;;;962000000;962000000
Budget général;1;Engagements financiers de l'État;EB;Épargne;145;Épargne logement;01;;;148928000;148928000
Budget général;1;Engagements financiers de l'État;EB;Épargne;145;Instruments de financement du logement;02;;;1072000;1072000
Budget général;1;Engagements financiers de l'État;EB;Majoration de rentes;168;Participation de l'État aux majorations de rentes viagères;01;;;141800000;141800000
Budget général;1;Engagements financiers de l'État;EB;Dotation en capital du Mécanisme européen de stabilité;336;Dotation en capital du Mécanisme européen de stabilité;01;;;0;0
Budget général;1;Engagements financiers de l'État;EB;Augmentation de capital de la Banque européenne d'investissement;338;Augmentation de capital de la Banque européenne d'investissement;01;;;0;0
Budget général;1;Engagements financiers de l'État;EB;Fonds de soutien relatif aux prêts et contrats financiers structurés à risque;344;Fonds de soutien relatif aux prêts et contrats financiers structurés à risque;01;;;0;183916762
Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Enseignement pré-élémentaire;01;;;479006229;479006229
Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Enseignement élémentaire;02;;;1274437537;1274437537
Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Enseignement en collège;03;;;1966306122;1966306122
Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Enseignement général et technologique en lycée;04;;;1283895322;1283895322
Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Enseignement professionnel sous statut scolaire;05;;;788361457;788361457
Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Enseignement post-baccalauréat en lycée;06;;;285069858;285069858
Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Dispositifs spécifiques de scolarisation;07;;;158693218;158693218
Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Actions sociales en faveur des élèves;08;;;73850911;73850911
Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Fonctionnement des établissements;09;;;677187666;677187666
Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Formation initiale et continue des enseignants;10;;;152493860;152493860
Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Remplacement;11;;;179668926;179668926
Budget général;1;Enseignement scolaire;EC;Enseignement privé du premier et du second degrés;139;Soutien;12;;;234215109;234215109
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Enseignement pré-élémentaire;01;;;5289782511;5289782511
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Enseignement élémentaire;02;;;10770265921;10770265921
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Besoins éducatifs particuliers;03;;;1865801529;1865801529
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Formation des personnels enseignants;04;;;852620063;852620063
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Remplacement;05;;;1849196296;1849196296
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Pilotage et encadrement pédagogique;06;;;1291212211;1291212211
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du premier degré;140;Personnels en situations diverses;07;;;96641108;96641108
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Enseignement en collège;01;;;11583984111;11583984111
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Enseignement général et technologique en lycée;02;;;7266124251;7266124251
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Enseignement professionnel sous statut scolaire;03;;;4419071279;4419071279
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Apprentissage;04;;;7271926;7271926
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Enseignement post-baccalauréat en lycée;05;;;2121990702;2121990702
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Besoins éducatifs particuliers;06;;;1226602085;1226602085
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Aide à l'insertion professionnelle;07;;;58249240;58249240
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Information et orientation;08;;;324332603;324332603
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Formation continue des adultes et validation des acquis de l'expérience;09;;;124037355;124037355
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Formation des personnels enseignants et d'orientation;10;;;690231010;690231010
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Remplacement;11;;;1482953555;1482953555
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Pilotage, administration et encadrement pédagogique;12;;;3345051026;3345051026
Budget général;1;Enseignement scolaire;EC;Enseignement scolaire public du second degré;141;Personnels en situations diverses;13;;;93603980;93603980
Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;Mise en oeuvre de l'enseignement dans les établissements publics;01;;;759083701;759083701
Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;Mise en oeuvre des enseignements dans les établissements privés;02;;;588592245;588592245
Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;Aide sociale aux élèves (enseignement public et privé);03;;;95969408;95969408
Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;Évolution des compétences et dynamique territoriale;04;;;3384218;3384218
Budget général;1;Enseignement scolaire;EC;Enseignement technique agricole;143;Moyens communs à l'enseignement technique agricole, public et privé;05;;;5521995;5521995
Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Pilotage et mise en oeuvre des politiques éducatives;01;;;425905298;425905298
Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Évaluation et contrôle;02;;;82259353;82259353
Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Communication;03;;;14099945;14099945
Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Expertise juridique;04;;;17109280;17109280
Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Action internationale;05;;;13943512;13943512
Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Politique des ressources humaines;06;;;729397869;729397869
Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Établissements d'appui de la politique éducative;07;;;156668611;156668611
Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Logistique, système d'information, immobilier;08;;;777527960;707050680
Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Certification;09;;;202980668;202980668
Budget général;1;Enseignement scolaire;EC;Soutien de la politique de l'éducation nationale;214;Transports scolaires;10;;;3322845;3322845
Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Vie scolaire et éducation à la responsabilité;01;;;2481996570;2481996570
Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Santé scolaire;02;;;507362659;507362659
Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Inclusion scolaire des élèves en situation de handicap;03;;;1162793639;1162793639
Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Action sociale;04;;;881458968;881458968
Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Politique de l'internat et établissements à la charge de l'Etat;05;;;55504596;55504596
Budget général;1;Enseignement scolaire;EC;Vie de l'élève;230;Actions éducatives complémentaires aux enseignements;06;;;324047586;324047586
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Fonction publique;148;Formation des fonctionnaires;01;;;84397851;84397851
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Fonction publique;148;Action sociale interministérielle;02;;;119874239;119817739
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Fonction publique;148;Appui ressources humaines et apprentissage;03;;;34841969;34898469
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Fiscalité des grandes entreprises;01;;;113691712;117341712
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Fiscalité des PME;02;;;1636645632;1641547632
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Fiscalité des particuliers et fiscalité directe locale;03;;;2186550770;2181942770
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Gestion financière de l'État hors fiscalité;05;;;716732882;715842882
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Gestion des pensions;06;;;63622571;63622571
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Gestion financière du secteur public local hors fiscalité;07;;;1342617894;1343173894
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Gestion des fonds déposés;08;;;53517729;53434329
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Gestion fiscale et financière de l'État et du secteur public local;156;Soutien;09;;;1998281441;1937224841
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économiques et financières;218;Etat-major et politiques transversales;01;;;303981654;303991654
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économiques et financières;218;Expertise, audit, évaluation et contrôle;02;;;75110890;73710890
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économiques et financières;218;Prestations d'appui et support;05;;;419060610;433153372
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Conduite et pilotage des politiques économiques et financières;218;Pilotage des finances publiques et projets interministériels;07;;;187148750;193048750
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Surveillance douanière des flux de personnes et de marchandises et lutte contre la grande fraude douanière.;01;;;531068927;529944549
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Préservation de la sécurité et de la sûreté de l'espace national et européen;03;;;194905187;200180601
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Promotion des échanges internationaux et qualité du dédouanement;04;;;264729945;265888679
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Fiscalité douanière, énergétique et environnementale;05;;;261881790;261790474
Budget général;1;Gestion des finances publiques et des ressources humaines;GA;Facilitation et sécurisation des échanges;302;Soutien des services opérationnels;06;;;306564891;306265518
Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Accueil des étrangers primo arrivants;11;;;191431000;191431000
Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Actions d'accompagnement des étrangers en situation régulière;12;;;38431000;38431000
Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Accès à la nationalité française;14;;;1069222;1029767
Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Accompagnement des réfugiés;15;;;43160100;43160100
Budget général;1;Immigration, asile et intégration;IA;Intégration et accès à la nationalité française;104;Accompagnement du plan de traitement des foyers de  travailleurs migrants;16;;;8538000;8538000
Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;Circulation des étrangers et politique des visas;01;;;520000;520000
Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;Garantie de l'exercice du droit d'asile;02;;;953015461;985452829
Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;Lutte contre l'immigration irrégulière;03;;;82626000;82826000
Budget général;1;Immigration, asile et intégration;IA;Immigration et asile;303;Soutien;04;;;33627961;31757961
Budget général;1;Investissements d'avenir;AV;Soutien des progrès de l'enseignement et de la recherche;421;Nouveaux cursus à l'université;01;;;0;12500000
Budget général;1;Investissements d'avenir;AV;Soutien des progrès de l'enseignement et de la recherche;421;Programmes prioritaires de recherche;02;;;0;20000000
Budget général;1;Investissements d'avenir;AV;Soutien des progrès de l'enseignement et de la recherche;421;Équipements structurants de recherche;03;;;0;0
Budget général;1;Investissements d'avenir;AV;Soutien des progrès de l'enseignement et de la recherche;421;Soutien des grandes universités de recherche;04;;;0;10000000
Budget général;1;Investissements d'avenir;AV;Soutien des progrès de l'enseignement et de la recherche;421;Constitution d'écoles universitaires de recherche;05;;;0;20000000
Budget général;1;Investissements d'avenir;AV;Soutien des progrès de l'enseignement et de la recherche;421;Créations expérimentales de sociétés universitaires et scientifiques;06;;;0;50000000
Budget général;1;Investissements d'avenir;AV;Soutien des progrès de l'enseignement et de la recherche;421;Territoires d'innovation pédagogique;07;;;0;30000000
Budget général;1;Investissements d'avenir;AV;Valorisation de la recherche;422;Intégration des SATT, incubateurs et accélérateurs;01;;;0;10000000
Budget général;1;Investissements d'avenir;AV;Valorisation de la recherche;422;Fonds national post-maturation "Frontier venture";02;;;0;100000000
Budget général;1;Investissements d'avenir;AV;Valorisation de la recherche;422;Démonstrateurs et territoires d'innovation de grande ambition;03;;;0;70000000
Budget général;1;Investissements d'avenir;AV;Valorisation de la recherche;422;Nouveaux écosystèmes d'innovation;04;;;0;10000000
Budget général;1;Investissements d'avenir;AV;Valorisation de la recherche;422;Accélération du développement des écosystèmes d'innovation performants;05;;;0;37000000
Budget général;1;Investissements d'avenir;AV;Accélération de la modernisation des entreprises;423;Soutien à l'innovation collaborative;01;;;0;60000000
Budget général;1;Investissements d'avenir;AV;Accélération de la modernisation des entreprises;423;Accompagnement et transformation des filières;02;;;0;25000000
Budget général;1;Investissements d'avenir;AV;Accélération de la modernisation des entreprises;423;Industrie du futur;03;;;0;0
Budget général;1;Investissements d'avenir;AV;Accélération de la modernisation des entreprises;423;Adaptation et qualification de la main d'oeuvre;04;;;0;25000000
Budget général;1;Investissements d'avenir;AV;Accélération de la modernisation des entreprises;423;Concours d'innovation;05;;;0;50000000
Budget général;1;Investissements d'avenir;AV;Accélération de la modernisation des entreprises;423;Fonds national d'amorçage n° 2;06;;;0;250000000
Budget général;1;Investissements d'avenir;AV;Accélération de la modernisation des entreprises;423;Fonds à l'internationalisation des PME;07;;;0;100000000
Budget général;1;Investissements d'avenir;AV;Accélération de la modernisation des entreprises;423;Fonds de fonds "Multicap Croissance" n° 2;08;;;0;200000000
Budget général;1;Investissements d'avenir;AV;Accélération de la modernisation des entreprises;423;Grands défis;09;;;0;0
Budget général;1;Justice;JA;Accès au droit et à la justice;101;Aide juridictionnelle;01;;;395934152;395934152
Budget général;1;Justice;JA;Accès au droit et à la justice;101;Développement de l'accès au droit et du réseau judiciaire de proximité;02;;;8292350;8292350
Budget général;1;Justice;JA;Accès au droit et à la justice;101;Aide aux victimes;03;;;27705000;27705000
Budget général;1;Justice;JA;Accès au droit et à la justice;101;Médiation familiale et espaces de rencontre;04;;;6252900;6252900
Budget général;1;Justice;JA;Accès au droit et à la justice;101;Indemnisation des avoués;05;;;0;0
Budget général;1;Justice;JA;Administration pénitentiaire;107;Garde et contrôle des personnes placées sous main de justice;01;;;2325050843;2163607482
Budget général;1;Justice;JA;Administration pénitentiaire;107;Accueil et accompagnement des personnes placées sous main de justice;02;;;763455170;1050855170
Budget général;1;Justice;JA;Administration pénitentiaire;107;Soutien et formation;04;;;400127907;343763411
Budget général;1;Justice;JA;Justice judiciaire;166;Traitement et jugement des contentieux civils;01;;;1003205954;1003205954
Budget général;1;Justice;JA;Justice judiciaire;166;Conduite de la politique pénale et jugement des affaires pénales;02;;;1207279602;1217279602
Budget général;1;Justice;JA;Justice judiciaire;166;Cassation;03;;;50498470;50498470
Budget général;1;Justice;JA;Justice judiciaire;166;Enregistrement des décisions judiciaires;05;;;12347989;12347989
Budget général;1;Justice;JA;Justice judiciaire;166;Soutien;06;;;985976569;972456569
Budget général;1;Justice;JA;Justice judiciaire;166;Formation;07;;;163119636;163119636
Budget général;1;Justice;JA;Justice judiciaire;166;Support à l'accès au droit et à la justice;08;;;27570472;27570472
Budget général;1;Justice;JA;Protection judiciaire de la jeunesse;182;Mise en oeuvre des décisions judiciaires;01;;;733683762;723737981
Budget général;1;Justice;JA;Protection judiciaire de la jeunesse;182;Soutien;03;;;100250749;97931806
Budget général;1;Justice;JA;Protection judiciaire de la jeunesse;182;Formation;04;;;41428863;35578863
Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;État major;01;;;11376319;11376319
Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Activité normative;02;;;26283414;26283414
Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Évaluation, contrôle, études et recherche;03;;;19417350;19692350
Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Gestion de l'administration centrale;04;;;130187239;145972659
Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Action informatique ministérielle;09;;;544214566;190715683
Budget général;1;Justice;JA;Conduite et pilotage de la politique de la justice;310;Action sociale ministérielle;10;;;40550691;40550691
Budget général;1;Justice;JA;Conseil supérieur de la magistrature;335;Conseil supérieur de la magistrature;01;;;4510619;4767119
Budget général;1;Médias, livre et industries culturelles;MA;Presse et médias;180;Relations financières avec l'AFP;01;;;131476239;131476239
Budget général;1;Médias, livre et industries culturelles;MA;Presse et médias;180;Aides à la presse;02;;;119430676;119430676
Budget général;1;Médias, livre et industries culturelles;MA;Presse et médias;180;Soutien aux médias de proximité;05;;;1581660;1581660
Budget général;1;Médias, livre et industries culturelles;MA;Presse et médias;180;Soutien à l'expression radiophonique locale;06;;;30748639;30748639
Budget général;1;Médias, livre et industries culturelles;MA;Presse et médias;180;Compagnie internationale de radio et télévision (CIRT);07;;;1666500;1666500
Budget général;1;Médias, livre et industries culturelles;MA;Livre et industries culturelles;334;Livre et lecture;01;;;246652598;255408250
Budget général;1;Médias, livre et industries culturelles;MA;Livre et industries culturelles;334;Industries culturelles;02;;;15106051;15106051
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Logement;01;;;226000000;228115237
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Aménagement  du territoire;02;;;161238860;166005514
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Continuité territoriale;03;;;41123746;41123746
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Sanitaire, social, culture, jeunesse et sports;04;;;19600000;19600000
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Collectivités territoriales;06;;;261915550;225628714
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Insertion économique et coopération régionales;07;;;909500;909500
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Fonds exceptionnel d'investissement;08;;;40000000;36000000
Budget général;1;Outre-mer;OA;Conditions de vie outre-mer;123;Appui à l'accès aux financements bancaires;09;;;25000000;17331633
Budget général;1;Outre-mer;OA;Emploi outre-mer;138;Soutien aux entreprises;01;;;1079037757;1078537757
Budget général;1;Outre-mer;OA;Emploi outre-mer;138;Aide à l'insertion et à la qualification professionnelle;02;;;247452286;252530007
Budget général;1;Outre-mer;OA;Emploi outre-mer;138;Pilotage des politiques des outre-mer;03;;;2525000;2525000
Budget général;1;Pouvoirs publics;PB;Présidence de la République;501;Présidence de la République;01;;;103000000;103000000
Budget général;1;Pouvoirs publics;PB;Assemblée nationale;511;Assemblée nationale;01;;;517890000;517890000
Budget général;1;Pouvoirs publics;PB;Sénat;521;Sénat;01;;;311627700;311627700
Budget général;1;Pouvoirs publics;PB;Sénat;521;Jardin du Luxembourg;02;;;11956900;11956900
Budget général;1;Pouvoirs publics;PB;Sénat;521;Musée du Luxembourg;03;;;0;0
Budget général;1;Pouvoirs publics;PB;Conseil constitutionnel;531;Conseil constitutionnel;01;;;11719229;11719229
Budget général;1;Pouvoirs publics;PB;Haute Cour;532;Haute Cour;01;;;0;0
Budget général;1;Pouvoirs publics;PB;Cour de justice de la République;533;Cour de justice de la République;01;;;861500;861500
Budget général;1;Pouvoirs publics;PB;La Chaîne parlementaire;541;La Chaîne parlementaire - Assemblée nationale;01;;;16641162;16641162
Budget général;1;Pouvoirs publics;PB;La Chaîne parlementaire;541;Public Sénat;02;;;18046000;18046000
Budget général;1;Pouvoirs publics;PB;Indemnités des représentants français au Parlement européen;542;Indemnités des représentants français au Parlement européen;01;;;0;0
Budget général;1;Recherche et enseignement supérieur;RA;Enseignement supérieur et recherche agricoles;142;Enseignement supérieur;01;;;309750669;310613390
Budget général;1;Recherche et enseignement supérieur;RA;Enseignement supérieur et recherche agricoles;142;Recherche, développement et transfert de technologie;02;;;35788099;35788099
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Formation initiale et continue du baccalauréat à la licence;01;;;3174551974;3174551974
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Formation initiale et continue de niveau master;02;;;2526079920;2526079920
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Formation initiale et continue de niveau doctorat;03;;;373890840;373890840
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Établissements d'enseignement privés;04;;;79895852;79895852
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Bibliothèques et documentation;05;;;447670831;447670831
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Diffusion des savoirs et musées;13;;;116921136;116921136
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Immobilier;14;;;1218691456;1216071627
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Pilotage et support du programme;15;;;1561206753;1561206753
Budget général;1;Recherche et enseignement supérieur;RA;Formations supérieures et recherche universitaire;150;Recherche;17;;;3924777425;3924777425
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Pilotage et animation;01;;;176516280;175943810
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Agence nationale de la recherche;02;;;736131661;773270416
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Recherches interdisciplinaires et transversales;11;;;62657661;62657661
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Diffusion, valorisation et transfert des connaissances et des technologies;12;;;149019948;149019948
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Grandes infrastructures de recherche;13;;;257335892;257335892
Budget général;1;Recherche et enseignement supérieur;RA;Recherches scientifiques et technologiques pluridisciplinaires;172;Moyens généraux et d'appui à la recherche;14;;;889372248;889372248
